gameId,teamCity,teamName,gameType,season,astPct,astRatio,astTo,defRating,drebPct,eDefRating,eNetRating,eOffRating,ePace,efgPct,gameDate,home,matchup,netRating,offRating,opponentTeamCity,opponentTeamId,opponentTeamName,orebPct,pace,pacePer40,pie,poss,rebPct,teamAbbreviation,tmTovPct,tsPct,wl
0022401023,Memphis,Grizzlies,Regular Season,2024-25,0.7,19.9,2.8,130.6,0.833,653.1,-113.1,540.0,19.8,0.521,2025-03-21,0.0,MEM @ LAC,-22.6,108.0,Los Angeles,1610612746,Clippers,0.246,99.0,82.5,0.389,100.0,0.473,MEM,10.0,0.536,L
0022401024,Brooklyn,Nets,Regular Season,2024-25,0.513,14.6,1.33,106.9,0.826,534.7,-29.8,504.9,20.3,0.517,2025-03-22,0.0,BKN @ IND,-6.0,101.0,Indiana,1610612754,Pacers,0.268,101.5,84.58,0.436,102.0,0.52,BKN,14.7,0.528,L
0022401024,Indiana,Pacers,Regular Season,2024-25,0.8,22.7,2.13,101.0,0.732,504.9,29.8,534.7,20.3,0.542,2025-03-22,1.0,IND vs. BKN,6.0,106.9,Brooklyn,1610612751,Nets,0.174,101.5,84.58,0.564,101.0,0.48,IND,14.9,0.579,W
0022401025,Atlanta,Hawks,Regular Season,2024-25,0.755,25.2,2.31,113.9,0.83,569.3,50.7,620.0,20.1,0.657,2025-03-22,1.0,ATL vs. GSW,10.1,124.0,San Francisco,1610612744,Warriors,0.238,100.5,83.75,0.528,100.0,0.551,ATL,16.0,0.66,W
0022401025,San Francisco,Warriors,Regular Season,2024-25,0.718,20.4,2.8,124.0,0.762,620.0,-50.7,569.3,20.1,0.56,2025-03-22,0.0,GSW @ ATL,-10.1,113.9,Atlanta,1610612737,Hawks,0.17,100.5,83.75,0.472,101.0,0.449,GSW,9.9,0.602,L
0022401026,New York,Knicks,Regular Season,2024-25,0.659,19.5,1.81,98.1,0.736,490.5,90.5,581.0,21.0,0.555,2025-03-22,1.0,NYK vs. WAS,18.1,116.2,Washington,1610612764,Wizards,0.327,105.0,87.5,0.62,105.0,0.539,NYK,15.2,0.593,W
0022401026,Washington,Wizards,Regular Season,2024-25,0.538,15.0,1.05,116.2,0.673,581.0,-90.5,490.5,21.0,0.506,2025-03-22,0.0,WAS @ NYK,-18.1,98.1,New York,1610612752,Knicks,0.264,105.0,87.5,0.38,105.0,0.461,WAS,19.0,0.534,L
0022401027,Milwaukee,Bucks,Regular Season,2024-25,0.5,17.5,2.2,117.4,0.627,587.0,39.4,626.4,18.3,0.601,2025-03-22,0.0,MIL @ SAC,7.9,125.3,Sacramento,1610612758,Kings,0.302,91.5,76.25,0.538,91.0,0.479,MIL,11.0,0.614,W
0022401027,Sacramento,Kings,Regular Season,2024-25,0.512,16.2,2.63,125.3,0.698,626.4,-39.4,587.0,18.3,0.5,2025-03-22,1.0,SAC vs. MIL,-7.9,117.4,Milwaukee,1610612749,Bucks,0.373,91.5,76.25,0.462,92.0,0.521,SAC,8.7,0.536,L
0022401028,Chicago,Bulls,Regular Season,2024-25,0.732,25.8,4.1,109.5,0.745,547.6,141.1,688.7,21.1,0.682,2025-03-22,0.0,CHI @ LAL,28.2,137.7,Los Angeles,1610612747,Lakers,0.286,105.5,87.92,0.657,106.0,0.528,CHI,9.4,0.697,W
0022401028,Los Angeles,Lakers,Regular Season,2024-25,0.561,16.4,1.1,137.7,0.714,688.7,-141.1,547.6,21.1,0.582,2025-03-22,1.0,LAL vs. CHI,-28.2,109.5,Chicago,1610612741,Bulls,0.255,105.5,87.92,0.343,105.0,0.472,LAL,20.0,0.607,L
0022401029,New Orleans,Pelicans,Regular Season,2024-25,0.714,24.0,1.94,138.8,0.636,693.9,-23.8,670.1,19.5,0.694,2025-03-23,0.0,NOP @ DET,-4.8,134.0,Detroit,1610612765,Pistons,0.378,97.5,81.25,0.494,97.0,0.519,NOP,18.6,0.706,L
0022401029,Detroit,Pistons,Regular Season,2024-25,0.553,18.6,3.25,134.0,0.622,670.1,23.8,693.9,19.5,0.622,2025-03-23,1.0,DET vs. NOP,4.8,138.8,New Orleans,1610612740,Pelicans,0.364,97.5,81.25,0.506,98.0,0.481,DET,8.2,0.656,W
0022401030,Cleveland,Cavaliers,Regular Season,2024-25,0.636,19.3,4.0,91.0,0.678,455.0,145.0,600.0,20.0,0.516,2025-03-23,0.0,CLE @ UTA,29.0,120.0,Utah,1610612762,Jazz,0.293,100.0,83.33,0.669,100.0,0.487,CLE,7.0,0.547,W
0022401030,Utah,Jazz,Regular Season,2024-25,0.781,17.4,1.19,120.0,0.707,600.0,-145.0,455.0,20.0,0.449,2025-03-23,1.0,UTA vs. CLE,-29.0,91.0,Cleveland,1610612739,Cavaliers,0.322,100.0,83.33,0.331,100.0,0.513,UTA,21.0,0.469,L
0022401031,Philadelphia,76ers,Regular Season,2024-25,0.6,16.6,1.85,132.0,0.667,660.0,-65.0,595.0,20.0,0.5,2025-03-23,0.0,PHI @ ATL,-13.0,119.0,Atlanta,1610612737,Hawks,0.389,100.0,83.33,0.418,100.0,0.505,PHI,13.0,0.555,L
0022401031,Atlanta,Hawks,Regular Season,2024-25,0.729,23.6,2.06,119.0,0.611,595.0,65.0,660.0,20.0,0.649,2025-03-23,1.0,ATL vs. PHI,13.0,132.0,Philadelphia,1610612755,76ers,0.333,100.0,83.33,0.582,100.0,0.495,ATL,17.0,0.683,W
0022401032,Miami,Heat,Regular Season,2024-25,0.574,20.6,2.25,109.4,0.587,546.9,95.2,642.1,19.1,0.646,2025-03-23,1.0,MIA vs. CHA,19.0,128.4,Charlotte,1610612766,Hornets,0.243,95.5,79.58,0.588,95.0,0.434,MIA,12.6,0.672,W
0022401032,Charlotte,Hornets,Regular Season,2024-25,0.585,17.3,1.2,128.4,0.757,642.1,-95.2,546.9,19.1,0.534,2025-03-23,0.0,CHA @ MIA,-19.0,109.4,Miami,1610612748,Heat,0.413,95.5,79.58,0.412,96.0,0.566,CHA,20.8,0.566,L
0022401033,Toronto,Raptors,Regular Season,2024-25,0.771,18.1,1.23,119.4,0.717,597.1,-160.8,436.3,20.5,0.435,2025-03-23,1.0,TOR vs. SAS,-32.2,87.3,San Antonio,1610612759,Spurs,0.345,102.5,85.42,0.315,102.0,0.51,TOR,21.6,0.455,L
0022401033,San Antonio,Spurs,Regular Season,2024-25,0.659,18.9,1.93,87.3,0.655,436.3,160.8,597.1,20.5,0.558,2025-03-23,0.0,SAS @ TOR,32.2,119.4,Toronto,1610612761,Raptors,0.283,102.5,85.42,0.685,103.0,0.49,SAS,13.6,0.615,W
0022401034,Boston,Celtics,Regular Season,2024-25,0.646,22.8,3.44,126.1,0.644,630.4,70.7,701.1,18.4,0.676,2025-03-23,0.0,BOS @ POR,14.1,140.2,Portland,1610612757,Trail Blazers,0.31,92.0,76.67,0.557,92.0,0.483,BOS,9.8,0.685,W
0022401034,Portland,Trail Blazers,Regular Season,2024-25,0.558,18.2,2.0,140.2,0.69,701.1,-70.7,630.4,18.4,0.597,2025-03-23,1.0,POR vs. BOS,-14.1,126.1,Boston,1610612738,Celtics,0.356,92.0,76.67,0.443,92.0,0.517,POR,13.0,0.61,L
0022401035,Denver,Nuggets,Regular Season,2024-25,0.636,20.3,3.11,120.7,0.679,603.3,20.4,623.7,18.5,0.563,2025-03-23,0.0,DEN @ HOU,4.1,124.7,Houston,1610612745,Rockets,0.375,92.5,77.08,0.534,93.0,0.538,DEN,9.7,0.589,W
0022401035,Houston,Rockets,Regular Season,2024-25,0.641,18.7,4.17,124.7,0.625,623.7,-20.4,603.3,18.5,0.5,2025-03-23,1.0,HOU vs. DEN,-4.1,120.7,Denver,1610612743,Nuggets,0.321,92.5,77.08,0.466,92.0,0.462,HOU,6.5,0.534,L
0022401036,Los Angeles,Clippers,Regular Season,2024-25,0.571,15.4,1.43,106.2,0.732,530.9,-10.3,520.6,19.4,0.476,2025-03-23,1.0,LAC vs. OKC,-2.1,104.1,Oklahoma City,1610612760,Thunder,0.286,97.0,80.83,0.49,97.0,0.524,LAC,14.4,0.535,L
0022401036,Oklahoma City,Thunder,Regular Season,2024-25,0.757,20.1,3.11,104.1,0.714,520.6,10.3,530.9,19.4,0.467,2025-03-23,0.0,OKC @ LAC,2.1,106.2,Los Angeles,1610612746,Clippers,0.268,97.0,80.83,0.51,97.0,0.476,OKC,9.3,0.511,W
0022401037,Indiana,Pacers,Regular Season,2024-25,0.652,20.7,2.5,100.0,0.8,500.0,72.1,572.1,20.7,0.559,2025-03-24,1.0,IND vs. MIN,14.4,114.4,Minnesota,1610612750,Timberwolves,0.229,103.5,86.25,0.578,104.0,0.52,IND,11.5,0.594,W
0022401037,Minnesota,Timberwolves,Regular Season,2024-25,0.591,18.7,1.53,114.4,0.771,572.1,-72.1,500.0,20.7,0.533,2025-03-24,0.0,MIN @ IND,-14.4,100.0,Indiana,1610612754,Pacers,0.2,103.5,86.25,0.422,103.0,0.48,MIN,16.5,0.54,L
0022401038,Los Angeles,Lakers,Regular Season,2024-25,0.514,15.4,1.73,131.1,0.651,655.6,-79.5,576.1,18.2,0.525,2025-03-24,0.0,LAL @ ORL,-15.9,115.2,Orlando,1610612753,Magic,0.319,91.0,75.83,0.43,92.0,0.478,LAL,12.0,0.574,L
0022401038,Orlando,Magic,Regular Season,2024-25,0.595,19.2,2.78,115.2,0.681,576.1,79.5,655.6,18.2,0.582,2025-03-24,1.0,ORL vs. LAL,15.9,131.1,Los Angeles,1610612747,Lakers,0.349,91.0,75.83,0.57,90.0,0.522,ORL,10.0,0.62,W
0022401039,Toronto,Raptors,Regular Season,2024-25,0.683,18.1,2.33,97.2,0.75,486.0,37.4,523.4,21.4,0.455,2025-03-24,0.0,TOR @ WAS,7.5,104.7,Washington,1610612764,Wizards,0.317,107.0,89.17,0.549,107.0,0.528,TOR,11.2,0.496,W
0022401039,Washington,Wizards,Regular Season,2024-25,0.686,16.4,1.41,104.7,0.683,523.4,-37.4,486.0,21.4,0.466,2025-03-24,1.0,WAS vs. TOR,-7.5,97.2,Toronto,1610612761,Raptors,0.25,107.0,89.17,0.451,107.0,0.472,WAS,15.9,0.51,L
0022401040,Dallas,Mavericks,Regular Season,2024-25,0.694,24.5,3.09,106.3,0.732,531.6,106.7,638.3,18.9,0.621,2025-03-24,0.0,DAL @ BKN,21.3,127.7,Brooklyn,1610612751,Nets,0.293,94.5,78.75,0.58,94.0,0.512,DAL,11.7,0.638,W
0022401040,Brooklyn,Nets,Regular Season,2024-25,0.75,22.1,1.58,127.7,0.707,638.3,-106.7,531.6,18.9,0.583,2025-03-24,1.0,BKN vs. DAL,-21.3,106.3,Dallas,1610612742,Mavericks,0.268,94.5,78.75,0.42,95.0,0.488,BKN,20.0,0.6,L
0022401041,Philadelphia,76ers,Regular Season,2024-25,0.559,15.1,1.58,117.9,0.6,589.5,-62.9,526.6,18.9,0.471,2025-03-24,0.0,PHI @ NOP,-12.6,105.3,New Orleans,1610612740,Pelicans,0.259,94.5,78.75,0.388,94.0,0.414,PHI,12.8,0.519,L
0022401041,New Orleans,Pelicans,Regular Season,2024-25,0.837,24.2,2.12,105.3,0.741,526.6,62.9,589.5,18.9,0.58,2025-03-24,1.0,NOP vs. PHI,12.6,117.9,Philadelphia,1610612755,76ers,0.4,94.5,78.75,0.612,95.0,0.586,NOP,17.9,0.604,W
0022401042,Chicago,Bulls,Regular Season,2024-25,0.689,21.2,3.1,117.8,0.611,589.1,49.5,638.6,20.2,0.588,2025-03-24,0.0,CHI @ DEN,9.9,127.7,Denver,1610612743,Nuggets,0.286,101.0,84.17,0.523,101.0,0.456,CHI,9.9,0.63,W
0022401042,Denver,Nuggets,Regular Season,2024-25,0.739,21.9,2.83,127.7,0.714,638.6,-49.5,589.1,20.2,0.531,2025-03-24,1.0,DEN vs. CHI,-9.9,117.8,Chicago,1610612741,Bulls,0.389,101.0,84.17,0.477,101.0,0.544,DEN,11.9,0.553,L
0022401043,Milwaukee,Bucks,Regular Season,2024-25,0.649,19.0,3.43,117.4,0.644,587.0,-4.5,582.4,18.3,0.518,2025-03-24,0.0,MIL @ PHX,-0.9,116.5,Phoenix,1610612756,Suns,0.235,91.5,76.25,0.488,91.0,0.427,MIL,7.7,0.553,L
0022401043,Phoenix,Suns,Regular Season,2024-25,0.641,18.9,1.56,116.5,0.765,582.4,4.5,587.0,18.3,0.561,2025-03-24,1.0,PHX vs. MIL,0.9,117.4,Milwaukee,1610612749,Bucks,0.356,91.5,76.25,0.512,92.0,0.573,PHX,17.4,0.601,W
0022401044,Boston,Celtics,Regular Season,2024-25,0.683,20.1,2.8,99.0,0.816,494.8,75.9,570.7,19.5,0.561,2025-03-24,0.0,BOS @ SAC,15.2,114.1,Sacramento,1610612758,Kings,0.25,97.5,81.25,0.568,99.0,0.525,BOS,10.1,0.572,W
0022401044,Sacramento,Kings,Regular Season,2024-25,0.59,18.0,1.53,114.1,0.75,570.7,-75.9,494.8,19.5,0.5,2025-03-24,1.0,SAC vs. BOS,-15.2,99.0,Boston,1610612738,Celtics,0.184,97.5,81.25,0.432,96.0,0.475,SAC,15.6,0.523,L
0022401045,Charlotte,Hornets,Regular Season,2024-25,0.703,19.5,2.36,116.8,0.667,584.2,-31.0,553.2,18.9,0.5,2025-03-25,1.0,CHA vs. ORL,-6.2,110.6,Orlando,1610612753,Magic,0.255,94.5,78.75,0.447,94.0,0.453,CHA,11.7,0.535,L
0022401045,Orlando,Magic,Regular Season,2024-25,0.537,16.5,2.0,110.6,0.745,553.2,31.0,584.2,18.9,0.528,2025-03-25,0.0,ORL @ CHA,6.2,116.8,Charlotte,1610612766,Hornets,0.333,94.5,78.75,0.553,95.0,0.547,ORL,11.6,0.564,W
0022401046,Detroit,Pistons,Regular Season,2024-25,0.75,24.6,3.0,103.2,0.65,516.1,139.8,655.9,18.6,0.66,2025-03-25,1.0,DET vs. SAS,28.0,131.2,San Antonio,1610612759,Spurs,0.216,93.0,77.5,0.671,93.0,0.485,DET,11.8,0.685,W
0022401046,San Antonio,Spurs,Regular Season,2024-25,0.636,15.6,1.91,131.2,0.784,655.9,-139.8,516.1,18.6,0.44,2025-03-25,0.0,SAS @ DET,-28.0,103.2,Detroit,1610612765,Pistons,0.35,93.0,77.5,0.329,93.0,0.515,SAS,11.8,0.481,L
0022401047,Miami,Heat,Regular Season,2024-25,0.605,20.5,1.44,94.5,0.685,472.5,149.7,622.2,18.1,0.669,2025-03-25,1.0,MIA vs. GSW,29.9,124.4,San Francisco,1610612744,Warriors,0.306,90.5,75.42,0.658,90.0,0.533,MIA,20.0,0.681,W
0022401047,San Francisco,Warriors,Regular Season,2024-25,0.606,15.6,1.25,124.4,0.694,622.2,-149.7,472.5,18.1,0.452,2025-03-25,0.0,GSW @ MIA,-29.9,94.5,Miami,1610612748,Heat,0.315,90.5,75.42,0.342,91.0,0.467,GSW,17.6,0.478,L
0022401048,New York,Knicks,Regular Season,2024-25,0.755,26.7,2.67,109.7,0.821,548.5,85.1,633.7,20.4,0.652,2025-03-25,1.0,NYK vs. DAL,17.0,126.7,Dallas,1610612742,Mavericks,0.237,102.0,85.0,0.579,101.0,0.532,NYK,14.9,0.66,W
0022401048,Dallas,Mavericks,Regular Season,2024-25,0.442,14.7,1.19,126.7,0.763,633.7,-85.1,548.5,20.4,0.575,2025-03-25,0.0,DAL @ NYK,-17.0,109.7,New York,1610612752,Knicks,0.179,102.0,85.0,0.421,103.0,0.468,DAL,15.5,0.621,L
0022401049,Atlanta,Hawks,Regular Season,2024-25,0.744,20.6,2.29,117.5,0.604,587.4,-23.0,564.4,20.4,0.49,2025-03-25,0.0,ATL @ HOU,-4.6,112.9,Houston,1610612745,Rockets,0.361,102.0,85.0,0.44,101.0,0.474,ATL,13.9,0.52,L
0022401049,Houston,Rockets,Regular Season,2024-25,0.405,12.2,1.06,112.9,0.639,564.4,23.0,587.4,20.4,0.511,2025-03-25,1.0,HOU vs. ATL,4.6,117.5,Atlanta,1610612737,Hawks,0.396,102.0,85.0,0.56,103.0,0.526,HOU,15.5,0.572,W
0022401050,Memphis,Grizzlies,Regular Season,2024-25,0.731,24.7,4.22,106.2,0.848,530.9,198.2,729.2,19.3,0.633,2025-03-25,0.0,MEM @ UTA,39.6,145.8,Utah,1610612762,Jazz,0.435,96.5,80.42,0.649,96.0,0.641,MEM,9.4,0.661,W
0022401050,Utah,Jazz,Regular Season,2024-25,0.706,18.8,1.71,145.8,0.565,729.2,-198.2,530.9,19.3,0.545,2025-03-25,1.0,UTA vs. MEM,-39.6,106.2,Memphis,1610612763,Grizzlies,0.152,96.5,80.42,0.351,97.0,0.359,UTA,14.4,0.587,L
0022401051,Cleveland,Cavaliers,Regular Season,2024-25,0.583,20.4,2.0,114.4,0.594,572.2,63.3,635.4,19.3,0.614,2025-03-25,0.0,CLE @ POR,12.7,127.1,Portland,1610612757,Trail Blazers,0.325,96.5,80.42,0.563,96.0,0.49,CLE,14.6,0.639,W
0022401051,Portland,Trail Blazers,Regular Season,2024-25,0.7,18.8,2.8,127.1,0.675,635.4,-63.3,572.2,19.3,0.485,2025-03-25,1.0,POR vs. CLE,-12.7,114.4,Cleveland,1610612739,Cavaliers,0.406,96.5,80.42,0.437,97.0,0.51,POR,10.3,0.506,L
0022401052,Sacramento,Kings,Regular Season,2024-25,0.865,22.7,2.91,121.0,0.762,605.0,-80.0,525.0,20.0,0.533,2025-03-25,1.0,SAC vs. OKC,-16.0,105.0,Oklahoma City,1610612760,Thunder,0.161,100.0,83.33,0.431,100.0,0.418,SAC,11.0,0.545,L
0022401052,Oklahoma City,Thunder,Regular Season,2024-25,0.698,21.4,1.76,105.0,0.839,525.0,80.0,605.0,20.0,0.64,2025-03-25,0.0,OKC @ SAC,16.0,121.0,Sacramento,1610612758,Kings,0.238,100.0,83.33,0.569,100.0,0.582,OKC,17.0,0.666,W
0022401053,Philadelphia,76ers,Regular Season,2024-25,0.524,16.1,4.4,122.7,0.706,613.4,-31.8,581.6,19.5,0.5,2025-03-26,1.0,PHI vs. WAS,-6.4,116.3,Washington,1610612764,Wizards,0.293,97.5,81.25,0.468,98.0,0.486,PHI,5.1,0.534,L
0022401053,Washington,Wizards,Regular Season,2024-25,0.625,21.1,2.73,116.3,0.707,581.6,31.8,613.4,19.5,0.6,2025-03-26,0.0,WAS @ PHI,6.4,122.7,Philadelphia,1610612755,76ers,0.294,97.5,81.25,0.532,97.0,0.514,WAS,11.3,0.593,W
0022401054,Brooklyn,Nets,Regular Season,2024-25,0.516,12.3,0.8,111.5,0.639,557.7,-140.2,417.5,20.7,0.402,2025-03-26,1.0,BKN vs. TOR,-28.0,83.5,Toronto,1610612761,Raptors,0.19,103.5,86.25,0.305,103.0,0.42,BKN,19.4,0.451,L
0022401054,Toronto,Raptors,Regular Season,2024-25,0.791,21.3,2.83,83.5,0.81,417.5,140.2,557.7,20.7,0.471,2025-03-26,0.0,TOR @ BKN,28.0,111.5,Brooklyn,1610612751,Nets,0.361,103.5,86.25,0.695,104.0,0.58,TOR,11.5,0.517,W
0022401055,Los Angeles,Lakers,Regular Season,2024-25,0.634,19.8,1.73,125.3,0.778,626.3,-1.3,625.0,19.1,0.627,2025-03-26,0.0,LAL @ IND,-0.3,125.0,Indiana,1610612754,Pacers,0.22,95.5,79.58,0.483,96.0,0.512,LAL,15.6,0.67,W
0022401055,Indiana,Pacers,Regular Season,2024-25,0.705,22.8,3.1,125.0,0.78,625.0,1.3,626.3,19.1,0.592,2025-03-26,1.0,IND vs. LAL,0.3,125.3,Los Angeles,1610612747,Lakers,0.222,95.5,79.58,0.517,95.0,0.488,IND,10.5,0.624,L
0022401056,Los Angeles,Clippers,Regular Season,2024-25,0.6,20.5,5.4,121.5,0.717,607.5,77.3,684.8,18.5,0.602,2025-03-26,0.0,LAC @ NYK,15.5,137.0,New York,1610612752,Knicks,0.289,92.5,77.08,0.524,92.0,0.505,LAC,5.4,0.639,W
0022401056,New York,Knicks,Regular Season,2024-25,0.833,25.0,3.5,137.0,0.711,684.8,-77.3,607.5,18.5,0.577,2025-03-26,1.0,NYK vs. LAC,-15.5,121.5,Los Angeles,1610612746,Clippers,0.283,92.5,77.08,0.476,93.0,0.495,NYK,10.8,0.603,L
0022401057,Milwaukee,Bucks,Regular Season,2024-25,0.652,21.9,2.73,127.0,0.711,635.0,-44.1,590.9,19.9,0.607,2025-03-26,0.0,MIL @ DEN,-8.8,118.2,Denver,1610612743,Nuggets,0.174,99.5,82.92,0.453,99.0,0.44,MIL,11.1,0.618,L
0022401057,Denver,Nuggets,Regular Season,2024-25,0.735,24.2,3.6,118.2,0.826,590.9,44.1,635.0,19.9,0.633,2025-03-26,1.0,DEN vs. MIL,8.8,127.0,Milwaukee,1610612749,Bucks,0.289,99.5,82.92,0.547,100.0,0.56,DEN,10.0,0.637,W
0022401058,Boston,Celtics,Regular Season,2024-25,0.733,22.8,3.0,106.3,0.717,531.3,156.3,687.5,19.2,0.629,2025-03-26,0.0,BOS @ PHX,31.3,137.5,Phoenix,1610612756,Suns,0.356,96.0,80.0,0.649,96.0,0.551,BOS,11.5,0.669,W
0022401058,Phoenix,Suns,Regular Season,2024-25,0.611,16.7,1.57,137.5,0.644,687.5,-156.3,531.3,19.2,0.489,2025-03-26,1.0,PHX vs. BOS,-31.3,106.3,Boston,1610612738,Celtics,0.283,96.0,80.0,0.351,96.0,0.449,PHX,14.6,0.53,L
0022401059,Cleveland,Cavaliers,Regular Season,2024-25,0.717,21.2,2.36,113.7,0.682,568.6,33.3,601.9,20.5,0.551,2025-03-27,1.0,CLE vs. SAS,6.7,120.4,San Antonio,1610612759,Spurs,0.382,102.5,85.42,0.575,103.0,0.545,CLE,13.6,0.58,W
0022401059,San Antonio,Spurs,Regular Season,2024-25,0.628,18.0,2.7,120.4,0.618,601.9,-33.3,568.6,20.5,0.472,2025-03-27,0.0,SAS @ CLE,-6.7,113.7,Cleveland,1610612739,Cavaliers,0.318,102.5,85.42,0.425,102.0,0.455,SAS,9.8,0.503,L
0022401060,Orlando,Magic,Regular Season,2024-25,0.412,11.4,0.82,104.1,0.814,520.6,-46.4,474.2,19.4,0.456,2025-03-27,1.0,ORL vs. DAL,-9.3,94.8,Dallas,1610612742,Mavericks,0.24,97.0,80.83,0.415,97.0,0.505,ORL,17.5,0.508,L
0022401060,Dallas,Mavericks,Regular Season,2024-25,0.568,16.7,1.4,94.8,0.76,474.2,46.4,520.6,19.4,0.545,2025-03-27,0.0,DAL @ ORL,9.3,104.1,Orlando,1610612753,Magic,0.186,97.0,80.83,0.585,97.0,0.495,DAL,15.5,0.576,W
0022401061,Indiana,Pacers,Regular Season,2024-25,0.814,29.3,3.2,104.8,0.755,524.0,270.1,794.1,20.6,0.788,2025-03-27,0.0,IND @ WAS,54.0,158.8,Washington,1610612764,Wizards,0.412,103.0,85.83,0.702,102.0,0.614,IND,14.7,0.807,W
0022401061,Washington,Wizards,Regular Season,2024-25,0.5,14.1,1.27,158.8,0.588,794.1,-270.1,524.0,20.6,0.512,2025-03-27,1.0,WAS vs. IND,-54.0,104.8,Indiana,1610612754,Pacers,0.245,103.0,85.83,0.298,104.0,0.386,WAS,14.4,0.565,L
0022401062,Atlanta,Hawks,Regular Season,2024-25,0.628,20.1,1.69,125.8,0.795,628.9,-57.4,571.4,19.5,0.627,2025-03-27,0.0,ATL @ MIA,-11.5,114.3,Miami,1610612748,Heat,0.22,97.5,81.25,0.473,98.0,0.5,ATL,16.3,0.638,L
0022401062,Miami,Heat,Regular Season,2024-25,0.591,19.8,1.86,114.3,0.78,571.4,57.4,628.9,19.5,0.646,2025-03-27,1.0,MIA vs. ATL,11.5,125.8,Atlanta,1610612737,Hawks,0.205,97.5,81.25,0.527,97.0,0.5,MIA,14.4,0.672,W
0022401063,Chicago,Bulls,Regular Season,2024-25,0.767,21.7,2.2,112.5,0.851,562.5,4.2,566.7,20.9,0.571,2025-03-27,1.0,CHI vs. LAL,0.8,113.3,Los Angeles,1610612747,Lakers,0.264,104.5,87.08,0.491,105.0,0.54,CHI,14.3,0.585,W
0022401063,Los Angeles,Lakers,Regular Season,2024-25,0.667,21.3,2.73,113.3,0.736,566.7,-4.2,562.5,20.9,0.56,2025-03-27,0.0,LAL @ CHI,-0.8,112.5,Chicago,1610612741,Bulls,0.149,104.5,87.08,0.509,104.0,0.46,LAL,10.6,0.591,L
0022401064,Memphis,Grizzlies,Regular Season,2024-25,0.848,20.1,1.47,120.2,0.717,601.0,-101.0,500.0,20.8,0.519,2025-03-27,0.0,MEM @ OKC,-20.2,100.0,Oklahoma City,1610612760,Thunder,0.149,104.0,86.67,0.417,104.0,0.43,MEM,18.3,0.583,L
0022401064,Oklahoma City,Thunder,Regular Season,2024-25,0.636,19.3,2.33,100.0,0.851,500.0,101.0,601.0,20.8,0.561,2025-03-27,1.0,OKC vs. MEM,20.2,120.2,Memphis,1610612763,Grizzlies,0.283,104.0,86.67,0.583,104.0,0.57,OKC,11.5,0.611,W
0022401065,Utah,Jazz,Regular Season,2024-25,0.674,22.0,1.81,123.5,0.586,617.3,-50.3,567.0,19.5,0.614,2025-03-27,1.0,UTA vs. HOU,-10.1,113.4,Houston,1610612745,Rockets,0.154,97.5,81.25,0.467,97.0,0.412,UTA,16.5,0.636,L
0022401065,Houston,Rockets,Regular Season,2024-25,0.553,17.6,2.89,113.4,0.846,567.0,50.3,617.3,19.5,0.52,2025-03-27,0.0,HOU @ UTA,10.1,123.5,Utah,1610612762,Jazz,0.414,97.5,81.25,0.533,98.0,0.588,HOU,9.2,0.548,W
0022401066,Sacramento,Kings,Regular Season,2024-25,0.5,18.3,1.14,110.3,0.685,551.5,108.2,659.8,19.4,0.716,2025-03-27,1.0,SAC vs. POR,21.6,132.0,Portland,1610612757,Trail Blazers,0.393,97.0,80.83,0.624,97.0,0.585,SAC,21.6,0.745,W
0022401066,Portland,Trail Blazers,Regular Season,2024-25,0.657,16.9,1.92,132.0,0.607,659.8,-108.2,551.5,19.4,0.489,2025-03-27,0.0,POR @ SAC,-21.6,110.3,Sacramento,1610612758,Kings,0.315,97.0,80.83,0.376,97.0,0.415,POR,12.4,0.538,L
0022401067,Cleveland,Cavaliers,Regular Season,2024-25,0.41,11.7,1.07,131.7,0.635,658.4,-66.2,592.2,20.4,0.554,2025-03-28,0.0,CLE @ DET,-13.2,118.4,Detroit,1610612765,Pistons,0.367,102.0,85.0,0.448,103.0,0.505,CLE,14.6,0.606,L
0022401067,Detroit,Pistons,Regular Season,2024-25,0.568,17.2,1.92,118.4,0.633,592.2,66.2,658.4,20.4,0.56,2025-03-28,1.0,DET vs. CLE,13.2,131.7,Cleveland,1610612739,Cavaliers,0.365,102.0,85.0,0.552,101.0,0.495,DET,12.9,0.619,W
0022401068,Los Angeles,Clippers,Regular Season,2024-25,0.659,21.5,2.23,98.0,0.754,490.2,163.3,653.5,20.3,0.669,2025-03-28,0.0,LAC @ BKN,32.7,130.7,Brooklyn,1610612751,Nets,0.132,101.5,84.58,0.652,101.0,0.515,LAC,12.9,0.715,W
0022401068,Brooklyn,Nets,Regular Season,2024-25,0.818,18.9,1.8,130.7,0.868,653.5,-163.3,490.2,20.3,0.449,2025-03-28,1.0,BKN vs. LAC,-32.7,98.0,Los Angeles,1610612746,Clippers,0.246,101.5,84.58,0.348,102.0,0.485,BKN,14.7,0.498,L
0022401069,Charlotte,Hornets,Regular Season,2024-25,0.744,19.3,1.61,110.2,0.772,551.0,-51.0,500.0,19.5,0.453,2025-03-28,0.0,CHA @ TOR,-10.2,100.0,Toronto,1610612761,Raptors,0.407,97.5,81.25,0.457,97.0,0.586,CHA,18.6,0.473,L
